Date,Total,China_daily,US_daily,United_Kingdom_daily,Italy_daily,France_daily,Germany_daily,Spain_daily,Iran_daily,Total_daily,China_daily_7d,US_daily_7d,United_Kingdom_daily_7d,Italy_daily_7d,France_daily_7d,Germany_daily_7d,Spain_daily_7d,Iran_daily_7d,Total_daily_7d
2021-07-09,60291031,49.0,47595.0,35723.0,1386.0,4580.0,949.0,21879.0,16596.0,128757.0,46,18503,29151,987,3301,684,14761,15918,83351
2021-07-10,60351879,14.0,10120.0,32008.0,1394.0,4696.0,952.0,0.0,11664.0,60848.0,45,19175,30219,1053,3543,724,14761,16393,85912
2021-07-11,60419350,68.0,11747.0,31542.0,1391.0,4314.0,745.0,0.0,17664.0,67471.0,48,20241,31300,1137,3787,750,14761,16947,88972
2021-07-12,60540542,38.0,29424.0,34490.0,887.0,1268.0,324.0,33932.0,20829.0,121192.0,49,23173,32349,1195,3854,766,14950,17634,93969
2021-07-13,60679363,44.0,26533.0,36400.0,1530.0,6958.0,646.0,43960.0,22750.0,138821.0,43,23780,33486,1284,4335,796,19210,18587,101521
2021-07-14,60807640,37.0,31125.0,42203.0,2153.0,1450.0,1548.0,26390.0,23371.0,128277.0,40,25344,34924,1447,3959,876,20497,19466,106554
2021-07-15,60954727,43.0,31963.0,48565.0,2473.0,11058.0,1642.0,27688.0,23655.0,147087.0,42,26930,37276,1602,4903,972,21978,19504,113208
2021-07-16,61153139,50.0,78111.0,52020.0,2895.0,10935.0,1456.0,31060.0,21885.0,198412.0,42,31289,39604,1818,5811,1045,23290,20260,123158
2021-07-17,61252542,44.0,14102.0,54387.0,3118.0,11005.0,1608.0,0.0,15139.0,99403.0,46,31858,42801,2064,6713,1138,23290,20756,128666
2021-07-18,61360339,56.0,20328.0,48279.0,3126.0,12532.0,1292.0,0.0,22184.0,107797.0,45,33084,45192,2312,7887,1217,23290,21402,134427
2021-07-19,61543146,78.0,48843.0,40008.0,2070.0,4193.0,546.0,61628.0,25441.0,182807.0,50,35858,45980,2481,8304,1248,27247,22061,143229
2021-07-20,61707212,25.0,39729.0,46627.0,3555.0,18217.0,1183.0,27286.0,27444.0,164066.0,48,37743,47441,2770,9913,1325,24865,22731,146836
2021-07-21,61885209,100.0,47732.0,44169.0,4254.0,21573.0,2203.0,30587.0,27379.0,177997.0,57,40115,47722,3070,12788,1419,25464,23304,153938
2021-07-22,62060704,59.0,56532.0,40010.0,5056.0,22100.0,1890.0,29535.0,20313.0,175495.0,59,43625,46500,3439,14365,1454,25728,22826,157997
2021-07-23,62297331,63.0,120801.0,36138.0,5142.0,19409.0,2089.0,31171.0,21814.0,236627.0,61,49724,44231,3760,15576,1544,25744,22816,163456
2021-07-24,62409362,52.0,28745.0,31804.0,5138.0,25741.0,1919.0,0.0,18632.0,112031.0,62,51816,41005,4049,17681,1589,25744,23315,165260
2021-07-25,62515022,90.0,27972.0,29081.0,4742.0,15242.0,1387.0,0.0,27146.0,105660.0,67,52908,38262,4280,18068,1602,25744,24024,164955
2021-07-26,62722098,82.0,79374.0,24694.0,3115.0,5414.0,958.0,61625.0,31814.0,207076.0,67,57269,36075,4429,18242,1661,25743,24935,168422
2021-07-27,62905097,97.0,64994.0,23369.0,4516.0,27128.0,1545.0,26399.0,34951.0,182999.0,78,60879,32752,4566,19515,1713,25617,26007,171126
2021-07-28,63101808,58.0,73570.0,25733.0,5693.0,27923.0,2768.0,27149.0,33817.0,196711.0,72,64570,30118,4772,20422,1794,25126,26927,173800
2021-07-29,63301199,80.0,72559.0,30892.0,6167.0,25429.0,3142.0,26689.0,34433.0,199391.0,75,66859,28816,4930,20898,1973,24719,28944,177214
2021-07-30,63604903,78.0,191449.0,29332.0,6613.0,24310.0,2454.0,24753.0,24715.0,303704.0,77,76952,27844,5141,21598,2025,23802,29358,186796
2021-07-31,63727362,93.0,43894.0,25855.0,6509.0,23862.0,2400.0,0.0,19846.0,122459.0,83,79116,26994,5336,21330,2093,23802,29532,188286
2021-08-01,63855936,132.0,44570.0,24230.0,5320.0,19714.0,2097.0,0.0,32511.0,128574.0,89,81487,26301,5419,21969,2195,23802,30298,191559
2021-08-02,64092557,146.0,108361.0,22362.0,3185.0,8592.0,847.0,55939.0,37189.0,236621.0,98,85628,25968,5429,22423,2179,22990,31066,195780
2021-08-03,64302384,141.0,97752.0,21683.0,4841.0,24298.0,1766.0,20327.0,39019.0,209827.0,104,90308,25727,5475,22018,2211,22122,31647,199612
2021-08-04,64534692,94.0,102437.0,29144.0,6590.0,29241.0,3571.0,21874.0,39357.0,232308.0,109,94432,26214,5604,22207,2325,21369,32439,204698
2021-08-05,64772370,183.0,109692.0,30030.0,7224.0,26949.0,3539.0,21387.0,38674.0,237678.0,124,99736,26091,5755,22424,2382,20611,33044,210167
2021-08-06,65148310,161.0,251894.0,31633.0,6599.0,25731.0,3448.0,21561.0,34913.0,375940.0,136,108371,26420,5753,22627,2524,20155,34501,220487
